date,rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,season_spring,season_summer,season_autumn,season_winter
08/12/2017,384,20,0.08375634517766498,0.3469387755102041,0.2027027027027027,2000,-16.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
08/12/2017,336,21,0.08375634517766498,0.35714285714285715,0.06756756756756756,2000,-16.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
08/12/2017,347,22,0.08629441624365482,0.3979591836734694,0.16216216216216214,2000,-15.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
08/12/2017,275,23,0.08883248730964467,0.4387755102040816,0.12162162162162161,2000,-14.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,267,0,0.08883248730964467,0.4897959183673469,0.12162162162162161,1967,-12.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,296,1,0.10406091370558375,0.5,0.08108108108108107,2000,-13.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,237,2,0.11928934010152285,0.5102040816326531,0.09459459459459459,1983,-13.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,169,3,0.10913705583756345,0.47959183673469385,0.08108108108108107,1992,-13.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,96,4,0.10913705583756345,0.5,0.09459459459459459,2000,-13.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,56,5,0.11928934010152285,0.5,0.10810810810810811,1999,-13.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,76,6,0.12944162436548223,0.5408163265306123,0.12162162162162161,1975,-13.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,127,7,0.13959390862944163,0.5714285714285714,0.10810810810810811,1950,-12.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,222,8,0.1370558375634518,0.5714285714285714,0.09459459459459459,1940,-12.8,0.01,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,291,9,0.11928934010152285,0.4897959183673469,0.13513513513513511,1784,-14,0.23,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,273,10,0.05583756345177666,0.42857142857142855,0.17567567567567569,1646,-13.4,0.61,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,351,11,0,0.45918367346938777,0.14864864864864866,1500,-10.5,0.89,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,427,12,0.06091370558375635,0.40816326530612246,0.10810810810810811,1809,-9.8,1.05,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,431,13,0.09898477157360407,0.3673469387755102,0.27027027027027023,1702,-9.8,1.13,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,486,14,0.11928934010152285,0.32653061224489793,0.2972972972972973,1948,-10.6,1.06,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,569,15,0.1319796954314721,0.30612244897959184,0.27027027027027023,1963,-11,0.84,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,546,16,0.11167512690355332,0.336734693877551,0.21621621621621623,1963,-10.5,0.4,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,481,17,0.08883248730964467,0.37755102040816324,0.24324324324324323,1963,-9.8,0.1,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,384,18,0.06345177664974619,0.41836734693877553,0.13513513513513511,1974,-9.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,275,19,0.03807106598984772,0.4897959183673469,0.05405405405405406,1878,-8.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,298,20,0.020304568527918784,0.5204081632653061,0.18918918918918917,1848,-8.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,321,21,0.002538071065989848,0.5612244897959183,0.09459459459459459,1654,-8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,289,22,0.012690355329949238,0.5612244897959183,0.08108108108108107,1655,-8.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
09/12/2017,265,23,0.002538071065989848,0.5510204081632653,0.17567567567567569,1570,-8.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,326,0,0.005076142131979696,0.5612244897959183,0.13513513513513511,1629,-8.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,280,1,0.005076142131979696,0.5510204081632653,0.06756756756756756,1747,-8.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,243,2,0.005076142131979696,0.5306122448979592,0.09459459459459459,1726,-8.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,169,3,0.007614213197969543,0.5408163265306123,0.06756756756756756,1748,-8.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,71,4,0.010152284263959392,0.5306122448979592,0.21621621621621623,1816,-8.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,13,5,0.007614213197969543,0.7551020408163265,0.13513513513513511,178,-3.7,0,0,0.7,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,9,6,0.012690355329949238,0.9183673469387755,0.12162162162162161,91,-1.9,0,2.5,2.7,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,20,7,0.010152284263959392,0.9387755102040817,0.14864864864864866,121,-1.5,0,0,4,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,35,8,0.005076142131979696,0.9183673469387755,0.16216216216216214,378,-1.6,0,0,4.1,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,31,9,0.005076142131979696,0.9183673469387755,0.13513513513513511,305,-1.2,0,1.6,4.3,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,19,10,0.012690355329949238,0.9285714285714286,0.05405405405405406,143,-0.8,0,0,4.3,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,58,11,0.022842639593908632,0.9387755102040817,0.12162162162162161,137,-0.2,0.03,0,3.9,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,119,12,0.05837563451776649,0.8979591836734694,0.040540540540540536,245,0.5,0.28,0,3.1,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,182,13,0.08375634517766498,0.8877551020408163,0.14864864864864866,230,1.3,0.54,0,2.1,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,235,14,0.10659898477157362,0.8673469387755102,0.09459459459459459,325,1.8,0.65,0,1.4,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,180,15,0.1700507614213198,0.6428571428571429,0.6081081081081081,715,0.1,0.35,0,1,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,214,16,0.1370558375634518,0.7244897959183674,0.47297297297297297,622,0.5,0.2,0,0.5,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,226,17,0.09137055837563453,0.6632653061224489,0.581081081081081,1061,-2.3,0.03,0,0.4,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,210,18,0.050761421319796954,0.6224489795918368,0.4054054054054054,2000,-4.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,181,19,0.04060913705583757,0.5408163265306123,0.5405405405405405,2000,-6.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,165,20,0.015228426395939087,0.5816326530612245,0.527027027027027,1954,-6.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,167,21,0,0.6020408163265306,0.4054054054054054,1862,-7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,152,22,0.025380710659898477,0.5714285714285714,0.6351351351351351,2000,-8.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
10/12/2017,148,23,0.03553299492385787,0.4387755102040816,0.581081081081081,2000,-12.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,125,0,0.06345177664974619,0.3979591836734694,0.45945945945945943,2000,-14.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,111,1,0.08629441624365482,0.3673469387755102,0.5135135135135135,2000,-16.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,67,2,0.10659898477157362,0.35714285714285715,0.45945945945945943,2000,-17.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,45,3,0.11928934010152285,0.3877551020408163,0.3243243243243243,2000,-16.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,44,4,0.1319796954314721,0.35714285714285715,0.43243243243243246,2000,-18.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,86,5,0.14213197969543148,0.3877551020408163,0.43243243243243246,1974,-17.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,136,6,0.14974619289340102,0.3979591836734694,0.3918918918918919,1979,-17.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,325,7,0.15228426395939088,0.3979591836734694,0.4189189189189189,1996,-17.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,653,8,0.15228426395939088,0.3877551020408163,0.48648648648648646,1994,-18,0.01,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,326,9,0.14974619289340102,0.3673469387755102,0.6891891891891891,1941,-18.6,0.1,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,212,10,0.13451776649746192,0.32653061224489793,0.6081081081081081,2000,-19.4,0.62,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,226,11,0.11928934010152285,0.3673469387755102,0.5135135135135135,2000,-17.5,1,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,247,12,0.1319796954314721,0.336734693877551,0.6216216216216215,1973,-19,1.26,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,241,13,0.1370558375634518,0.32653061224489793,0.6891891891891891,1986,-19.5,1.24,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,253,14,0.1370558375634518,0.3163265306122449,0.554054054054054,1945,-19.9,1.13,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,269,15,0.13959390862944163,0.336734693877551,0.6081081081081081,2000,-19.2,0.92,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,277,16,0.15228426395939088,0.40816326530612246,0.5405405405405405,2000,-17.4,0.55,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,361,17,0.18020304568527917,0.4489795918367347,0.5675675675675675,2000,-17.3,0.18,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,557,18,0.200507614213198,0.4387755102040816,0.4459459459459459,2000,-18.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,371,19,0.2182741116751269,0.45918367346938777,0.527027027027027,2000,-18.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,254,20,0.23604060913705585,0.5,0.5135135135135135,2000,-18,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,266,21,0.24619289340101522,0.5204081632653061,0.33783783783783783,2000,-17.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,222,22,0.25888324873096447,0.5102040816326531,0.4054054054054054,2000,-18.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
11/12/2017,174,23,0.2715736040609137,0.5408163265306123,0.16216216216216214,2000,-18.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,133,0,0.27918781725888325,0.5204081632653061,0.14864864864864866,2000,-19.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,127,1,0.28426395939086296,0.5204081632653061,0.14864864864864866,2000,-19.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,95,2,0.2918781725888325,0.5102040816326531,0.09459459459459459,2000,-19.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,54,3,0.29441624365482233,0.5102040816326531,0.2972972972972973,1995,-19.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,46,4,0.29441624365482233,0.47959183673469385,0.28378378378378377,1982,-20.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,65,5,0.29441624365482233,0.45918367346938777,0.37837837837837834,1951,-21.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,104,6,0.29949238578680204,0.47959183673469385,0.33783783783783783,1973,-20.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,280,7,0.30710659898477155,0.5102040816326531,0.31081081081081074,1929,-20.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,580,8,0.3121827411167513,0.5306122448979592,0.17567567567567569,1914,-20.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,275,9,0.29949238578680204,0.46938775510204084,0.3918918918918919,1956,-21.1,0.1,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,184,10,0.26649746192893403,0.45918367346938777,0.4459459459459459,1855,-20.1,0.6,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,201,11,0.2385786802030457,0.42857142857142855,0.4189189189189189,1815,-19.9,0.93,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,228,12,0.21065989847715738,0.35714285714285715,0.3918918918918919,1967,-21,1.14,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,225,13,0.17512690355329952,0.37755102040816324,0.3243243243243243,1955,-19.1,1.22,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,258,14,0.1370558375634518,0.32653061224489793,0.27027027027027023,1930,-19.5,1.12,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,250,15,0.14720812182741116,0.30612244897959184,0.37837837837837834,2000,-20.6,0.92,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,248,16,0.15228426395939088,0.29591836734693877,0.37837837837837834,1983,-21.2,0.58,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,305,17,0.17766497461928935,0.32653061224489793,0.35135135135135137,2000,-20.9,0.19,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,529,18,0.19543147208121828,0.3673469387755102,0.13513513513513511,2000,-20.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,350,19,0.2081218274111675,0.4387755102040816,0.14864864864864866,2000,-18.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,260,20,0.21319796954314724,0.42857142857142855,0.13513513513513511,2000,-19,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,270,21,0.22335025380710663,0.4387755102040816,0.18918918918918917,1999,-19.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,256,22,0.2284263959390863,0.45918367346938777,0.17567567567567569,1999,-18.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
12/12/2017,173,23,0.23604060913705585,0.47959183673469385,0.28378378378378377,2000,-18.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,168,0,0.24111675126903553,0.4897959183673469,0.17567567567567569,1996,-18.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,183,1,0.25888324873096447,0.5306122448979592,0.21621621621621623,1997,-18.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,120,2,0.2639593908629442,0.5408163265306123,0.24324324324324323,1949,-18.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,79,3,0.2766497461928934,0.5612244897959183,0.24324324324324323,1913,-18.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,41,4,0.2893401015228427,0.5918367346938775,0.17567567567567569,1907,-18,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,68,5,0.2918781725888325,0.5918367346938775,0.14864864864864866,1923,-18.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,109,6,0.3020304568527919,0.5816326530612245,0.14864864864864866,1974,-18.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,310,7,0.2969543147208122,0.5408163265306123,0.21621621621621623,1998,-19.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,591,8,0.2893401015228427,0.47959183673469385,0.4459459459459459,2000,-20.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,340,9,0.2817258883248731,0.46938775510204084,0.45945945945945943,1981,-20.4,0.1,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,202,10,0.24111675126903553,0.3979591836734694,0.28378378378378377,1875,-20.9,0.6,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,251,11,0.20558375634517767,0.35714285714285715,0.24324324324324323,1806,-20.9,0.96,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,267,12,0.1649746192893401,0.30612244897959184,0.3918918918918919,1945,-21.2,1.17,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,251,13,0.14720812182741116,0.2857142857142857,0.3918918918918919,1887,-21.4,1.23,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,240,14,0.11928934010152285,0.2755102040816326,0.3918918918918919,1883,-20.8,1.12,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,240,15,0.12436548223350255,0.2653061224489796,0.4189189189189189,1887,-21.5,0.89,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,278,16,0.11421319796954316,0.2653061224489796,0.2972972972972973,2000,-21.1,0.56,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,392,17,0.14213197969543148,0.29591836734693877,0.22972972972972971,2000,-20.8,0.18,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,537,18,0.16751269035532995,0.336734693877551,0.14864864864864866,2000,-20.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,373,19,0.16751269035532995,0.3163265306122449,0.21621621621621623,2000,-20.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,263,20,0.19289340101522842,0.35714285714285715,0.10810810810810811,2000,-20.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,271,21,0.21065989847715738,0.3979591836734694,0.13513513513513511,2000,-19.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,271,22,0.22588832487309646,0.3979591836734694,0.013513513513513514,2000,-20.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
13/12/2017,174,23,0.23350253807106597,0.4489795918367347,0.05405405405405406,1978,-19.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,171,0,0.24111675126903553,0.5102040816326531,0.08108108108108107,1953,-18,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,170,1,0.2487309644670051,0.4897959183673469,0.10810810810810811,2000,-18.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,107,2,0.26903553299492383,0.4489795918367347,0.10810810810810811,1903,-20.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,80,3,0.2715736040609137,0.4897959183673469,0.05405405405405406,1651,-19.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,52,4,0.27918781725888325,0.5102040816326531,0.10810810810810811,1718,-19.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,62,5,0.2741116751269036,0.4897959183673469,0.10810810810810811,1648,-19.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,108,6,0.27918781725888325,0.5612244897959183,0.10810810810810811,1541,-18.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,279,7,0.2766497461928934,0.5816326530612245,0.14864864864864866,1387,-17.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,621,8,0.2639593908629442,0.5510204081632653,0.14864864864864866,1432,-17.9,0.01,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,305,9,0.2385786802030457,0.4489795918367347,0.06756756756756756,1680,-19.4,0.13,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,189,10,0.19543147208121828,0.4387755102040816,0.12162162162162161,1555,-18.1,0.35,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,247,11,0.1548223350253807,0.3877551020408163,0.13513513513513511,1587,-18.1,0.52,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,278,12,0.12436548223350255,0.3469387755102041,0.17567567567567569,1768,-18.3,0.6,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,282,13,0.09644670050761421,0.32653061224489793,0.12162162162162161,1827,-18.1,0.52,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,294,14,0.0685279187817259,0.2857142857142857,0.09459459459459459,1857,-18.7,0.65,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,301,15,0.06345177664974619,0.29591836734693877,0.14864864864864866,1667,-18.1,0.48,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,335,16,0.06091370558375635,0.2857142857142857,0.12162162162162161,1878,-18.4,0.35,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,382,17,0.07360406091370558,0.3163265306122449,0.08108108108108107,1723,-17.7,0.09,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,612,18,0.08883248730964467,0.35714285714285715,0.14864864864864866,1414,-16.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,410,19,0.10659898477157362,0.40816326530612246,0.12162162162162161,1216,-15.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,277,20,0.1218274111675127,0.4387755102040816,0.14864864864864866,1397,-15.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,316,21,0.1218274111675127,0.45918367346938777,0.10810810810810811,1351,-14.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,309,22,0.12436548223350255,0.4489795918367347,0.14864864864864866,1369,-15.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
14/12/2017,211,23,0.14213197969543148,0.5408163265306123,0.16216216216216214,1290,-13.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,227,0,0.14467005076142134,0.5408163265306123,0.08108108108108107,1262,-13.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,241,1,0.1598984771573604,0.5816326530612245,0.05405405405405406,1148,-13.4,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,162,2,0.17258883248730963,0.5918367346938775,0.05405405405405406,1089,-13.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,110,3,0.17512690355329952,0.5714285714285714,0.06756756756756756,1111,-14.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,69,4,0.18020304568527917,0.6020408163265306,0.10810810810810811,1058,-13.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,68,5,0.1903553299492386,0.6530612244897959,0.12162162162162161,989,-13.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,129,6,0.18781725888324874,0.6530612244897959,0.09459459459459459,906,-13,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,285,7,0.17766497461928935,0.6428571428571429,0.08108108108108107,865,-12.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,658,8,0.16751269035532995,0.6530612244897959,0.14864864864864866,791,-12.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,330,9,0.14974619289340102,0.6122448979591837,0.08108108108108107,691,-12.4,0.09,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,221,10,0.11675126903553298,0.5306122448979592,0.10810810810810811,648,-12.9,0.34,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,279,11,0.07360406091370558,0.46938775510204084,0.13513513513513511,809,-12.9,0.42,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,309,12,0.06345177664974619,0.4387755102040816,0.09459459459459459,895,-13.3,0.34,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,325,13,0.04060913705583757,0.40816326530612246,0.040540540540540536,868,-13.4,0.32,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,329,14,0.017766497461928935,0.3979591836734694,0.10810810810810811,826,-12.9,0.35,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,342,15,0.002538071065989848,0.35714285714285715,0.2027027027027027,946,-13.5,0.42,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,354,16,0,0.37755102040816324,0.08108108108108107,994,-12.9,0.13,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,464,17,0.005076142131979696,0.3979591836734694,0.10810810810810811,1016,-12.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,682,18,0.002538071065989848,0.4387755102040816,0.12162162162162161,1485,-11,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,451,19,0.015228426395939087,0.41836734693877553,0.16216216216216214,1550,-11.1,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,320,20,0.022842639593908632,0.42857142857142855,0.16216216216216214,1113,-10.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,300,21,0.017766497461928935,0.47959183673469385,0.36486486486486486,1283,-9.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,296,22,0.002538071065989848,0.5,0.27027027027027023,870,-9.5,0,0,0,Winter,No Holiday,Yes,0,0,0,1
15/12/2017,247,23,0.03299492385786802,0.6122448979591837,0.33783783783783783,792,-8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,217,0,0.06598984771573604,0.7448979591836735,0.45945945945945943,787,-6.7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,302,1,0.08629441624365482,0.7755102040816326,0.3918918918918919,582,-7,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,228,2,0.10406091370558375,0.7448979591836735,0.28378378378378377,567,-8.2,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,129,3,0.11421319796954316,0.7244897959183674,0.21621621621621623,651,-8.9,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,80,4,0.12690355329949238,0.7142857142857143,0.36486486486486486,702,-9.6,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,45,5,0.14213197969543148,0.7346938775510204,0.27027027027027023,662,-9.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,66,6,0.1548223350253807,0.7040816326530612,0.3918918918918919,765,-10.8,0,0,0,Winter,No Holiday,Yes,0,0,0,1
16/12/2017,90,7,0.1700507614213198,0.6530612244897959,0.28378378378378377,977,-12.3,0,0,0,Winter,No Holiday,Yes,0,0,0,1
